"key","value"
"EA","EAC"
"KG","KGM"
"M","MTR"
"M2","MTK"
"P","PCE"
"PC","PCE"
"PCS","PCE"
"PIECE","PCE"
"PIECE(片)","PCE"
"PR","NPR"
"PAIR","NPR"
"Y","YRD"
"YARD","YRD"
"YARDS","YRD"
"YD","YRD"
"YDS","YRD"
"YDR","YRD"
"55019000","55019000005"
"55021000","55021000001"
"55029000","55029000004"
"55031100","55031100009"
"55031900","55031900001"
"55032000","55032000008"
"55033000","55033000006"
"55034000","55034000004"
"55039010","55039010001"
"55039090","55039090004"
"55041000","55041000009"
"55049000","55049000002"
"55051000","55051000008"
"55052000","55052000006"
"55061000","55061000007"
"55062000","55062000005"
"55063000","55063000003"
"55064000","55064000001"
"55069000","55069000000"
"55070000","55070000008"
"55081000","55081000005"
"55082000","55082000003"
"55091100","55091100003"
"55091200","55091200002"
"55092100","55092100001"
"55092200","55092200000"
"55093100","55093100009"
"55093200","55093200008"
"55094100","55094100007"
"55094200","55094200006"
"55095100","55095100004"
"55095200","55095200003"
"55095300","55095300002"
"55095900","55095900006"
"55096100","55096100002"
"55096200","55096200001"
"55096900","55096900004"
"55099100","55099100006"
"55099200","55099200005"
"55099900","55099900008"
"55101100","55101100000"
"55101200","55101200009"
"55102000","55102000009"
"55103000","55103000007"
"55109000","55109000004"
"55111000","55111000000"
"55112000","55112000008"
"55113000","55113000006"
"55121110","55121110006"
"55121120","55121120004"
"55121900","55121900000"
"55122110","55122110004"
"55122120","55122120002"
"55122900","55122900008"
"55129110","55129110009"
"55129120","55129120007"
"55129900","55129900003"
"55131110","55131110005"
"55131120","55131120003"
"55131210","55131210004"
"55131220","55131220002"
"55131310","55131310003"
"55131320","55131320001"
"55131910","55131910007"
"55131920","55131920005"
"55132100","55132100005"
"55132310","55132310001"
"55132390","55132390004"
"55132900","55132900007"
"55133100","55133100003"
"55133910","55133910003"
"55133920","55133920001"
"55133990","55133990006"
"55134100","55134100001"
"55134910","55134910001"
"55134920","55134920009"
"55134990","55134990004"
"55141110","55141110004"
"55141120","55141120002"
"55141210","55141210003"
"55141220","55141220001"
"55141911","55141911005"
"55141919","55141919007"
"55141921","55141921003"
"55141929","55141929005"
"55142100","55142100004"
"55142200","55142200003"
"55142300","55142300002"
"55142900","55142900006"
"55143010","55143010001"
"55143020","55143020009"
"55143030","55143030007"
"55143090","55143090004"
"55144100","55144100000"
"55144200","55144200009"
"55144300","55144300008"
"55144900","55144900002"
"55151110","55151110003"
"55151190","55151190006"
"55151210","55151210002"
"55151290","55151290005"
"55151310","55151310001"
"55151390","55151390004"
"55151910","55151910005"
"55151990","55151990008"
"55152110","55152110001"
"55152190","55152190004"
"55152210","55152210000"
"55152290","55152290003"
"55152910","55152910003"
"55152990","55152990006"
"55159110","55159110006"
"55159190","55159190009"
"55159921","55159921005"
"55159929","55159929007"
"55159991","55159991000"
"55159999","55159999002"
"55161110","55161110002"
"55161120","55161120000"
"55161200","55161200003"
"55161300","55161300002"
"55161400","55161400001"
"55162110","55162110000"
"55162120","55162120008"
"55162200","55162200001"
"55162300","55162300000"
"55162400","55162400009"
"55163110","55163110008"
"55163120","55163120006"
"55163200","55163200009"
"55163300","55163300008"
"55163400","55163400007"
"55164110","55164110006"
"55164120","55164120004"
"55164200","55164200007"
"55164300","55164300006"
"55164400","55164400005"
"55169110","55169110005"
"55169120","55169120003"
"55169200","55169200006"
"55169300","55169300005"
"55169400","55169400004"
"56012110","56012110006"
"56012190","56012190009"
"56012910","56012910008"
"56012990","56012990001"
"56013011","56013011004"
"56013019","56013019006"
"56013021","56013021002"
"56013029","56013029004"
"56021000","56021000000"
"56022100","56022100007"
"56022900","56022900009"
"56029010","56029010001"
"56029020","56029020009"
"56029030","56029030007"
"56029090","56029090004"
"56031110","56031110006"
"56031190","56031190009"
"56031210","56031210005"
"56031290","56031290008"
"56031310","56031310004"
"56031390","56031390007"
"56031410","56031410003"
"56031490","56031490006"
"56039110","56039110009"
"56039190","56039190002"
"56039210","56039210008"
"56039290","56039290001"
"56039310","56039310007"
"56039390","56039390000"
"56039410","56039410006"
"56039490","56039490009"
"56041010","56041010006"
"56041090","56041090009"
"56049010","56049010009"
"56049020","56049020007"
"56049090","56049090002"
"56050010","56050010007"
"56050090","56050090000"
"56060010","56060010006"
"56060020","56060020004"
"56060090","56060090009"
"56072100","56072100002"
"56072900","56072900004"
"56074100","56074100008"
"56074900","56074900000"
"56075000","56075000006"
"56079010","56079010006"
"56079020","56079020004"
"56079030","56079030002"
"56079090","56079090009"
"56081100","56081100003"
"56081900","56081900005"
"56089000","56089000007"
"56090010","56090010003"
"56090020","56090020001"
"56090030","56090030009"
"56090040","56090040007"
"56090090","56090090006"
"57011000","57011000000"
"57019010","57019010001"
"57019020","57019020009"
"57019090","57019090004"
"57021000","57021000009"
"57022000","57022000007"
"57023100","57023100004"
"57023200","57023200003"
"57023910","57023910004"
"57023920","57023920002"
"57023990","57023990007"
"57024100","57024100002"
"57024200","57024200001"
"57024910","57024910002"
"57024920","57024920000"
"57024990","57024990005"
"57025010","57025010008"
"57025020","57025020006"
"57025030","57025030004"
"57025040","57025040002"
"57025090","57025090001"
"57029100","57029100001"
"57029200","57029200000"
"57029910","57029910001"
"57029920","57029920009"
"57029990","57029990004"
"57031000","57031000008"
"57032100","57032100005"
"57032900","57032900007"
"57033100","57033100003"
"57033900","57033900005"
"57039010","57039010009"
"57039020","57039020007"
"57039090","57039090002"
"57041010","57041010005"
"57041020","57041020003"
"57041090","57041090008"
"57042010","57042010003"
"57042020","57042020001"
"57042090","57042090006"
"57049010","57049010008"
"57049020","57049020006"
"57049090","57049090001"
"57050010","57050010006"
"57050020","57050020004"
"57050030","57050030002"
"57050040","57050040000"
"57050090","57050090009"
"58011000","58011000009"
"58012100","58012100006"
"58012200","58012200005"
"58012300","58012300004"
"58012600","58012600001"
"58012710","58012710008"
"58012720","58012720006"
"58013100","58013100004"
"58013200","58013200003"
"58013300","58013300002"
"58013600","58013600009"
"58013710","58013710006"
"58013720","58013720004"
"58019010","58019010000"
"58019020","58019020008"
"58019090","58019090003"
"58021010","58021010006"
"58021090","58021090009"
"58022010","58022010004"
"58022020","58022020002"
"58022090","58022090007"
"58023010","58023010002"
"58023090","58023090005"
"58030011","58030011006"
"58030019","58030019008"
"58030020","58030020005"
"58030091","58030091009"
"58030099","58030099001"
"58041010","58041010004"
"58041021","58041021001"
"58041022","58041022000"
"58041031","58041031009"
"58041032","58041032008"
"58041040","58041040008"
"58041091","58041091006"
"58041092","58041092005"
"58042100","58042100003"
"58042910","58042910003"
"58042920","58042920001"
"58042990","58042990006"
"58043010","58043010000"
"58043090","58043090003"
"58050010","58050010005"
"58050020","58050020003"
"58050030","58050030001"
"58050040","58050040009"
"58050090","58050090008"
"58061010","58061010002"
"58061020","58061020000"
"58061030","58061030008"
"58061040","58061040006"
"58061090","58061090005"
"58062010","58062010000"
"58062090","58062090003"
"58063190","58063190000"
"58063210","58063210006"
"58063290","58063290009"
"58063910","58063910009"
"58063920","58063920007"
"58063930","58063930005"
"58063990","58063990002"
"58064000","58064000008"
"58071010","58071010001"
"58071090","58071090004"
"58079010","58079010004"
"58079091","58079091006"
"58079099","58079099008"
"58081010","58081010000"
"58081090","58081090003"
"58089010","58089010003"
"58089090","58089090006"
"58090010","58090010001"
"58090090","58090090004"
"58101000","58101000008"
"58109100","58109100000"
"58109200","58109200009"
"58109910","58109910000"
"58109990","58109990003"
"58110010","58110010007"
"58110020","58110020005"
"58110030","58110030003"
"58110040","58110040001"
"58110090","58110090000"
"59011010","59011010006"
"59011020","59011020004"
"59011090","59011090009"
"59019010","59019010009"
"59019020","59019020007"
"59019090","59019090002"
"59021000","59021000007"
"59022000","59022000005"
"59029000","59029000000"
"59031010","59031010004"
"59031020","59031020002"
"59031030","59031030000"
"59031090","59031090007"
"59032010","59032010002"
"59032020","59032020000"
"59032030","59032030008"
"59032090","59032090005"
"59039010","59039010007"
"59039020","59039020005"
"59039030","59039030003"
"59039090","59039090000"
"59041000","59041000005"
"59050010","59050010004"
"59050090","59050090007"
"59061010","59061010001"
"59061090","59061090004"
"59069110","59069110003"
"59069190","59069190006"
"59069910","59069910005"
"59069920","59069920003"
"59069990","59069990008"
"59070010","59070010002"
"59070020","59070020000"
"59070030","59070030008"
"59070090","59070090005"
"59080000","59080000003"
"59090000","59090000002"
"59100000","59100000009"
"59111011","59111011003"
"59111012","59111012002"
"59111019","59111019005"
"59111020","59111020002"
"59112000","59112000004"
"59113100","59113100001"
"59113200","59113200000"
"59114000","59114000000"
"59119010","59119010007"
"59119090","59119090000"
"60011010","60011010003"
"60011090","60011090006"
"60012100","60012100002"
"60012200","60012200001"
"60012910","60012910002"
"60012990","60012990005"
"60019100","60019100007"
"60019200","60019200006"
"60019900","60019900009"
"60024010","60024010006"
"60029010","60029010005"
"60031000","60031000003"
"60032000","60032000001"
"60033000","60033000009"
"60034000","60034000007"
"60039010","60039010004"
"60039090","60039090007"
"60041010","60041010000"
"60041090","60041090003"
"60049010","60049010003"
"60049090","60049090006"
"60052110","60052110006"
"60052120","60052120004"
"60052200","60052200007"
"60052300","60052300006"
"60052400","60052400005"
"60053510","60053510000"
"60053610","60053610009"
"60053620","60053620007"
"60053700","60053700000"
"60053800","60053800009"
"60053900","60053900008"
"60054110","60054110002"
"60054120","60054120000"
"60054200","60054200003"
"60054300","60054300002"
"60054400","60054400001"
"60059010","60059010002"
"60059020","60059020000"
"60059091","60059091004"
"60059099","60059099006"
"60061000","60061000000"
"60062110","60062110005"
"60062120","60062120003"
"60062200","60062200006"
"60062300","60062300005"
"60062400","60062400004"
"60063110","60063110003"
"60063120","60063120001"
"60063200","60063200004"
"60063300","60063300003"
"60063400","60063400002"
"60064110","60064110001"
"60064120","60064120009"
"60064200","60064200002"
"60064300","60064300001"
"60064400","60064400000"
"60069010","60069010001"
"60069090","60069090004"
"61012000","61012000002"
"61013000","61013000000"
"61019010","61019010005"
"61019020","61019020003"
"61019090","61019090008"
"61021000","61021000003"
"61022000","61022000001"
"61023000","61023000009"
"61029010","61029010004"
"61029090","61029090007"
"61031010","61031010000"
"61031020","61031020008"
"61031030","61031030006"
"61031040","61031040004"
"61031050","61031050001"
"61031090","61031090003"
"61032200","61032200008"
"61032300","61032300007"
"61032910","61032910009"
"61032920","61032920007"
"61032930","61032930005"
"61032990","61032990002"
"61033100","61033100007"
"61033200","61033200006"
"61033300","61033300005"
"61033910","61033910007"
"61033920","61033920005"
"61033990","61033990000"
"61034110","61034110003"
"61034120","61034120001"
"61034210","61034210002"
"61034220","61034220000"
"61034310","61034310001"
"61034320","61034320009"
"61034911","61034911004"
"61034912","61034912003"
